hour,P_pv_actual_MW,P_wind_actual_MW,P_renewable_actual_MW,P_load_actual_MW,purchase_price_EUR_MWh,selling_price_EUR_MWh,P_import_MW,P_export_MW,P_curtailment_MW,P_charge_MW,P_discharge_MW,P_electrolyzer_MW,P_fuel_cell_MW,SoC,SoH,hourly_market_cost_EUR,cumulative_market_cost_EUR,power_balance_error_MW,objective_24h
4142.0,1.0048318738895465,0.0,1.0048318738895465,1.9766376646439219,532.76,380.72004,0.9718057907543752,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,517.7392530823009,5591615.671613901,0.0,9114.269476260759
4143.0,0.5933207349264786,0.0,0.5933207349264786,2.0792040149911335,532.76,386.11623,1.4858832800646549,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,791.6191762872455,5592407.290790188,0.0,8536.215637446267
4144.0,1.1601143941794039,0.0,1.1601143941794039,1.2143592890505994,532.76,377.1361,0.05424489487119555,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,28.89951019157814,5592436.19030038,0.0,7413.167464269391
4145.0,0.8710202741430016,0.0,0.8710202741430016,1.5346818908991362,532.76,406.84885,0.6636616167561344,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,353.57236294299815,5592789.7626633225,0.0,7174.389269328161
4146.0,0.6773690202650534,0.0,0.6773690202650534,1.3725481601643992,548.5799999999999,437.89518,0.6951791398993454,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,381.3613725659829,5593171.124035888,-4.440892098500626e-16,6581.313783788697
4147.0,0.36373661677095415,0.02123456842554491,0.38497118519649903,1.4402682504520345,548.5799999999999,438.46123,1.0552970652555356,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,578.9148640578816,5593750.038899946,0.0,6547.154251711348
4148.0,0.0,0.4001827288242391,0.4001827288242391,1.9909706546279327,548.5799999999999,399.30457,1.5907879258036934,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,872.67444033739,5594622.713340283,0.0,6831.416994034976
4149.0,0.0,0.4024201452015484,0.4024201452015484,1.7381051524241045,548.5799999999999,388.15029,0.5756850072225561,0.0,0.0,0.0,0.7600000000000001,0.0,0.0,0.1,0.17104616909304377,315.8092812621498,5594938.522621546,0.0,7804.2241514972375
4150.0,0.0,0.0,0.0,1.284183304477821,468.68,365.19439,1.2841833044778208,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17104616909304377,601.8710311426651,5595540.393652689,-2.220446049250313e-16,8824.28607833847
4151.0,0.0,0.016296296698674,0.016296296698674,1.3663678800766716,468.68,297.07,1.3500715833779977,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17104616909304377,632.7515496976,5596173.145202386,0.0,10600.936788695182
4152.0,0.0,0.0,0.0,2.2045190558653935,468.68,288.7,2.2045190558653935,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17104616909304377,1033.2139911029926,5597206.359193489,0.0,11533.54371047114
4153.0,0.0,0.0,0.0,1.7732144031189534,468.68,281.06,1.7732144031189532,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17104616909304377,831.070126453791,5598037.429319942,-2.220446049250313e-16,10869.889534887207
4154.0,0.0,0.0,0.0,1.9641456091527436,468.68,277.28,1.9641456091527436,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17104616909304377,920.5557640977079,5598957.98508404,0.0,11919.52083870132
4155.0,0.0,0.00938271628105472,0.00938271628105472,1.8142409432586035,468.68,275.83,1.8048582269775486,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17104616909304377,845.9009538198375,5599803.88603786,-2.220446049250313e-16,13645.201643611103
4156.0,0.0,0.0,0.0,1.1855618137592014,468.68,279.67891,1.1855618137592014,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17104616909304377,555.6491108726625,5600359.535148732,0.0,14056.135151981527
4157.0,0.2333330492399558,0.0,0.2333330492399558,1.4258037651484738,468.68,326.88851,1.192470715908518,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17104616909304377,558.8871751320042,5600918.422323864,-2.220446049250313e-16,15286.002088629504
4158.0,0.8347731477041455,0.0,0.8347731477041455,1.3992417103162116,548.5799999999999,357.78442,0.5644685626120661,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17104616909304377,309.65616407772717,5601228.078487942,0.0,17399.734761380583
4159.0,1.749957189085274,0.0,1.749957189085274,1.4793223607793022,532.76,372.82203,0.0,0.0,0.0,0.27063482830597196,0.0,0.0,0.0,0.3571030868906734,0.17104616909304377,0.0,5601228.078487942,-2.220446049250313e-16,20062.744793869282
4160.0,2.3729715858858293,0.0,2.3729715858858293,2.3135286769394323,532.76,376.48286,0.0,0.0,0.0,0.05944290894639703,0.0,0.0,0.0,0.4135738503897506,0.17104616909304377,0.0,5601228.078487942,0.0,21752.43930835323
4161.0,2.9414993023525464,0.0,2.9414993023525464,2.9339236012191754,532.76,357.87175,0.0,0.0,0.0,0.007575701133371027,0.0,0.0,0.0,0.42077076646645306,0.17104616909304377,0.0,5601228.078487942,0.0,22878.104249935506
4162.0,3.723251199862826,0.0,3.723251199862826,2.4757939029975464,532.76,372.25237,0.0,0.7550667988804743,0.0,0.49239049798480544,0.0,0.0,0.0,0.8885417395520182,0.17104616909304377,-281.0754053915699,5600947.00308255,0.0,24155.342660353897
4163.0,3.921912395129868,0.0,3.921912395129868,3.7044861820359833,532.76,359.99515,0.0,0.20536488630653515,0.0,0.01206132678734928,0.0,0.0,0.0,0.9,0.17104616909304377,-73.93036305065408,5600873.0727194995,0.0,25337.694940523914
4164.0,4.0,0.025185136424324364,4.025185136424325,2.5354927787161023,532.76,374.7176,0.0,1.4896923577082224,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,-558.2139450187666,5600314.85877448,0.0,26147.4729240925
4165.0,3.818098958949339,0.0,3.818098958949339,2.5682351136322654,532.76,384.31169,0.0,1.2498638453170736,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,-480.33728666370314,5599834.521487817,0.0,26916.83145137712
4166.0,3.662971242203705,0.0,3.662971242203705,3.1168335926724047,532.76,415.0,0.0,0.5461376495313002,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,-226.64712455548957,5599607.874363261,0.0,26943.92461417811
4167.0,3.0768974200501824,0.0,3.0768974200501824,2.9915185517981446,532.76,415.0,0.0,0.08537886825203778,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,-35.43223032459568,5599572.442132937,0.0,27366.014553723013
4168.0,2.0998626094975354,0.32816706732893364,2.428029676826469,2.414122597470435,532.76,415.0,0.0,0.013907079356034302,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,-5.771437932754235,5599566.670695004,0.0,27659.078635385562
4169.0,1.3964479199928175,0.02696737542258825,1.4234152954154058,2.9648250016425055,532.76,420.0,1.5414097062270997,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,821.2014350895496,5600387.872130093,0.0,28267.695572380442
4170.0,0.8702780303108348,0.0,0.8702780303108348,2.627933989350822,548.5799999999999,430.0,1.7576559590399867,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,964.2149060101558,5601352.087036103,-4.440892098500626e-16,28317.397290633122
4171.0,0.19532291850885708,0.210964709964267,0.40628762847312405,2.7387845449138672,548.5799999999999,429.66,2.332496916440743,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,1279.5611584210628,5602631.648194524,0.0,28637.32745560844
4172.0,0.0,0.0,0.0,4.1154090600302355,548.5799999999999,415.0,4.1154090600302355,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,2257.631102151386,5604889.279296676,0.0,29402.623068925008
4173.0,0.0,0.1595471421393413,0.1595471421393413,3.316049003922027,548.5799999999999,405.5165,2.3965018617826854,0.0,0.0,0.0,0.7600000000000001,0.0,0.0,0.1,0.17104616909304377,1314.6729913367453,5606203.952288012,0.0,29513.39353536273
4174.0,0.0,0.038024692296905985,0.038024692296905985,3.5401170308344567,468.68,400.0,4.344197601695445,0.0,0.0,0.8421052631578947,0.0,0.0,0.0,0.9,0.17104616909304377,2036.0385319626212,5608239.990819975,0.0,29367.363255487933
4175.0,0.0,0.010370370626428904,0.010370370626428904,3.1887615332353847,468.68,315.5,3.1783911626089556,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,1489.6483700915653,5609729.639190067,0.0,28740.030683306937
4176.0,0.0,0.0,0.0,2.4203028775543354,468.68,310.0,2.4203028775543354,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,1134.3475526521659,5610863.986742719,0.0,29498.227045236225
4177.0,0.0,0.0,0.0,3.844265708213805,468.68,297.4,3.844265708213805,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17104616909304377,1801.7304521256463,5612665.717194845,0.0,30025.174817107112
