hour,P_pv_actual_MW,P_wind_actual_MW,P_renewable_actual_MW,P_load_actual_MW,purchase_price_EUR_MWh,selling_price_EUR_MWh,P_import_MW,P_export_MW,P_curtailment_MW,P_charge_MW,P_discharge_MW,P_electrolyzer_MW,P_fuel_cell_MW,SoC,SoH,hourly_market_cost_EUR,cumulative_market_cost_EUR,power_balance_error_MW,objective_24h
0.0,0.0,0.17355972971189387,0.17355972971189387,2.899077341163426,468.68,170.28,2.725517611451532,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,1277.3955941351041,1277.3955941351041,0.0,58434.63340729054
1.0,0.0,0.5573808574745123,0.5573808574745123,2.091564575162762,468.68,155.72,1.534183717688249,0.0,0.0,0.0,0.0,-1.6901587434826358e-15,-8.019803237825105e-16,0.5,0.5,719.0412248061285,1996.4368189412326,0.0,59930.57680650885
2.0,0.0,0.12797116724335217,0.12797116724335217,1.7988559907067132,468.68,147.09,1.6708848234633606,0.0,0.0,0.0,-0.0,0.0,0.0,0.5,0.5,783.1102990608078,2779.5471180020404,-4.440892098500626e-16,61730.97923983301
3.0,0.0,0.13812035540752815,0.13812035540752815,1.981634486840393,468.68,91.0,2.264566763011812,0.0,0.0,0.4210526315789474,0.0,-1.7957936649503006e-15,-8.521040940189176e-16,0.9,0.5,1061.357150488376,3840.904268490416,4.440892098500626e-16,62420.11178677887
4.0,0.0,0.0,0.0,2.469745118237022,468.68,104.0,2.4697451182370216,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.9,0.5,1157.5201420153273,4998.424410505743,0.0,63858.56755859447
5.0,0.0,0.12405801776618669,0.12405801776618669,2.364811852111125,468.68,140.6,2.240753834344941,0.0,0.0,0.0,0.0,-2.1126984293532947e-16,-1.5435374724855172e-15,0.9,0.5000000000000001,1050.196507080787,6048.62091758653,8.881784197001252e-16,64208.99433216104
6.0,0.0,0.46276987534065067,0.46276987534065067,2.7080146398100857,548.5799999999999,147.09,2.2452447644694353,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5000000000000001,1231.6963728926426,7280.317290479172,4.440892098500626e-16,64518.36541571548
7.0,0.0,0.0,0.0,3.638738521556904,532.76,99.99,3.6387385215569052,0.0,0.0,0.0,0.0,-2.1126984293532947e-16,-1.5435374724855172e-15,0.9,0.5000000000000002,1938.5743347446569,9218.891625223829,0.0,64320.155013387586
8.0,0.5100377595381577,0.21357614014115905,0.7236138996793167,3.097240789845169,532.76,67.99,2.373626890165853,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5000000000000002,1264.5734620047597,10483.46508722859,4.440892098500626e-16,62481.44408883495
9.0,0.717585985718922,0.0,0.717585985718922,4.282934098931573,532.76,95.0,3.565348113212651,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5000000000000002,1899.474860795172,12382.93994802376,0.0,61214.36850117316
10.0,0.5263991003654083,0.0,0.5263991003654083,5.206294242695581,532.76,135.8,4.679895142330173,0.0,0.0,0.0,0.0,6.338095288059884e-16,3.007426214184415e-16,0.9,0.5000000000000002,2493.260936027823,14876.200884051585,-8.881784197001252e-16,59759.88692789641
11.0,1.3280237764370784,0.0,1.3280237764370784,4.148282890265948,532.76,150.7,2.82025911382887,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5000000000000002,1502.5212454834686,16378.722129535054,0.0,56847.65278456101
12.0,1.0772610349577385,0.0,1.0772610349577385,6.0252471016233695,532.76,155.72,4.947986066665631,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.9,0.5000000000000002,2636.0890568767813,19014.811186411836,0.0,56154.70597234016
13.0,0.9546817373648923,0.0,0.9546817373648923,8.978632010346404,532.76,147.09,8.023950272981512,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5000000000000002,4274.839747433631,23289.650933845467,0.0,54326.476341479
14.0,0.7904671350363127,0.0,0.7904671350363127,9.449122268732006,532.76,100.0,8.658655133695694,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5000000000000002,4612.985109027718,27902.636042873186,0.0,50581.868036293614
15.0,0.39533323034929174,0.0,0.39533323034929174,10.740537815861607,532.76,155.0,10.345204585512315,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5000000000000002,5511.511194977541,33414.147237850724,0.0,46270.47332766867
16.0,0.05613176098809179,0.0,0.05613176098809179,6.745315479189611,532.76,169.78,6.689183718201519,0.0,0.0,0.0,0.0,-6.338095288059884e-16,-3.007426214184415e-16,0.9,0.5000000000000002,3563.729517709041,36977.876755559766,0.0,42087.185817722
17.0,0.0,0.02567901297972872,0.02567901297972872,8.990992570514205,532.76,203.1,8.965313557534476,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5000000000000002,4776.360450912067,41754.23720647184,0.0,39856.07556281019
18.0,0.0,0.18482861448465498,0.18482861448465498,5.891647855533277,548.5799999999999,205.83,5.706819241048622,0.0,0.0,0.0,0.0,-2.3239682722886244e-15,-2.5460128772136557e-15,0.9,0.5000000000000003,3130.646899254453,44884.88410572629,0.0,35877.165986666965
19.0,0.0,0.11787827802684997,0.11787827802684997,5.359354796289532,548.5799999999999,214.66,4.241476518262682,0.0,0.0,0.0,0.0,6.338095288059884e-16,1.0000000000000002,0.9,0.4230769230769234,2326.789188388542,47211.67329411483,-8.881784197001252e-16,32476.035916009663
20.0,0.0,0.15555639073506095,0.15555639073506095,5.60604001840946,548.5799999999999,214.66,4.142297616027691e-15,0.0,0.0,0.0,0.31028034060055715,6.559928623142079e-17,5.140203287073837,0.5733891151573083,0.02767667022508977,2.2723816262004703e-12,47211.67329411483,0.0,29509.756258302063
21.0,0.0,0.03407407491540926,0.03407407491540926,6.11348046198657,548.5799999999999,203.0,5.629686727671717,0.0,0.0,0.0,0.4497196593994429,-2.1126984293532935e-16,1.2526651140417115e-16,0.1,0.027676670225089753,3088.3335450661502,50300.00683918098,-8.881784197001252e-16,28747.839193439682
22.0,0.0,0.02123456842554491,0.02123456842554491,6.85011724999596,468.68,180.0,6.8288826815704144,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.027676670225089753,3200.5607351984218,53500.5675743794,-8.881784197001252e-16,25788.619037687335
23.0,0.0,0.01876543256210944,0.01876543256210944,7.6021389905534145,468.68,162.44,7.583373557991304,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.027676670225089753,3554.1755191593643,57054.74309353876,-8.881784197001252e-16,22733.579511075597
24.0,0.0,0.039506124432249996,0.039506124432249996,5.12831751736825,468.68,151.12983,5.930916656093894,0.0,0.0,0.8421052631578948,0.0,0.0,0.0,0.9,0.027676670225089753,2779.702018378086,59834.445111916844,-8.881784197001252e-16,19311.628488690494
25.0,0.0,0.052936691277516545,0.052936691277516545,4.2407241009006675,468.68,142.85,4.187787409623151,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.027676670225089753,1962.7322031421784,61797.17731505902,0.0,16000.80343930129
26.0,0.0,0.1415688178372513,0.1415688178372513,4.021915886827636,468.68,140.6,3.880347068990385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.027676670225089753,1818.6410642944136,63615.81837935343,0.0,14288.7648030924
27.0,0.0,0.36956485917447157,0.36956485917447157,4.483069977425698,468.68,100.0,4.1135051182512266,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.027676670225089753,1927.917578821985,65543.73595817541,0.0,12105.370852951346
28.0,0.0,0.4045139539508398,0.4045139539508398,3.9839137390682473,468.68,140.6,3.5793997851174075,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.027676670225089753,1677.5930912888266,67221.32904946424,0.0,10880.856111234243
29.0,0.0,1.3128470174377007,1.3128470174377007,4.841657717680378,468.68,141.93,3.528810700242677,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.027676670225089753,1653.8829989897379,68875.21204845398,0.0,10601.663251676322
30.0,0.0,3.5883630766166106,3.5883630766166106,5.88546757544555,548.5799999999999,147.09,1.5371044988289395,0.0,0.0,0.0,0.76,0.0,0.0,0.1,0.027676670225089753,843.2247859675796,69718.43683442156,0.0,11962.117077141877
31.0,0.0,5.153978471434392,5.153978471434392,6.79160183216866,532.76,153.7821,1.6376233607342678,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.027676670225089753,872.4602216647885,70590.89705608635,0.0,12924.157057701492
32.0,0.0,7.030611158775426,7.030611158775426,6.626049223079703,532.76,152.59,0.0,1.159501640264078e-16,0.0,0.4045619356957228,0.0,0.0,0.0,0.4843338389109366,0.027676670225089753,-1.7692835528789566e-14,70590.89705608635,0.0,14841.044887829612
33.0,0.48190564511047645,6.954274879591632,7.436180524702109,9.166670319315655,532.76,155.72,1.3653726476481562,0.0,0.0,0.0,0.3651171469653898,2.1126984293532947e-16,1.453503508482108e-16,0.1,0.02767667022508975,727.4159317610317,71318.31298784738,0.0,18176.028757196214
34.0,0.6883525672272792,6.569638114910363,7.257990682137643,5.974884393696179,532.76,167.98,0.0,0.4410010252835691,0.0,0.8421052631578948,0.0,0.0,4.5102810375396984e-17,0.9,0.027676670225089746,-74.07935222713394,71244.23363562026,0.0,21177.262031704195
35.0,1.5311999677254329,6.464887591495725,7.996087559221158,9.399811523372696,532.76,175.08,1.4037239641515376,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.027676670225089746,747.8479791413731,71992.08161476163,0.0,23580.203274833788
36.0,1.586562014622887,6.864580254924949,8.451142269547836,9.633084222753117,532.76,189.58,1.181941953205282,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.027676670225089746,629.691394989646,72621.77300975127,0.0,25652.04791865515
37.0,1.3444384301858399,6.804878575830393,8.149317006016233,9.646365250169248,532.76,169.69,1.4970482441530155,0.0,0.0,0.0,-1.0547118733938988e-16,0.0,0.0,0.9000000000000001,0.027676670225089746,797.5674225549606,73419.34043230623,0.0,29449.811800749812
38.0,1.2948422379359612,7.087474697695921,8.382316935631883,8.479475771988954,532.76,155.72,0.09715883635707057,0.0,0.0,0.0,1.0547118733938988e-16,-1.0563492146766474e-16,1.3028747126518102e-16,0.9,0.027676670225089732,51.76234165759291,73471.10277396382,0.0,31202.91828780234
39.0,0.4440401028173474,6.632402420004229,7.076442522821576,9.5703609546543,532.76,167.75,1.7339184318327232,0.0,0.0,0.0,0.76,0.0,0.0,0.1,0.027676670225089732,923.7623837432016,74394.86515770703,0.0,34928.94399793095
40.0,0.10732449334520718,6.096445683946735,6.2037701772919425,8.270792697624584,532.76,194.21,2.0670225203326416,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.027676670225089732,1101.226917932418,75496.09207563945,0.0,37481.42247345669
41.0,0.0,6.19884778080319,6.19884778080319,7.578469832781861,532.76,245.0,1.3796220519786713,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.027676670225089732,735.0074444121569,76231.0995200516,0.0,39038.04657106678
42.0,0.0,6.635388324782858,6.635388324782858,6.54504810537211,548.5799999999999,225.19,0.0,6.1011124984566875e-18,0.0,0.09034021941074859,0.0,-1.1610109416663533e-17,-5.508996918206846e-18,0.18582320844021116,0.027676670225089732,-1.3739095235274615e-15,76231.0995200516,0.0,43386.89987023978
43.0,0.0,6.880746528147048,6.880746528147048,5.98395757084462,548.5799999999999,216.29,0.0,0.14502391355528224,0.0,0.7517650437471463,-0.0,-1.3877787807814457e-16,2.435551760271437e-17,0.9,0.027676670225089725,-31.367222262871994,76199.73229778874,0.0,46128.6289948033
44.0,0.0,6.5696501911836265,6.5696501911836265,5.651274408816799,548.5799999999999,202.67367,0.0,0.0,0.0,0.0,0.40423843188772535,1.3226142142545527,0.0,0.4744858611708155,0.0759520890453809,0.0,76199.73229778874,0.0,49120.272710710036
45.0,0.0,5.8113166906678755,5.8113166906678755,4.992745841461946,548.5799999999999,178.41,0.0,0.37066122938573565,0.0,0.4479096198201943,0.0,0.0,0.0,0.9,0.0759520890453809,-66.1296699347091,76133.60262785402,0.0,52085.358928256996
46.0,0.0,6.107549353051476,6.107549353051476,6.4853492296573805,468.68,154.44,0.2966932418243957,0.0,0.0,0.0,0.08110663478150927,0.0,-1.8041124150158794e-16,0.8146245949668324,0.07595208904538091,139.0541885782578,76272.65681643228,0.0,53549.13941392102
47.0,0.0,6.390715858837377,6.390715858837377,7.253807885334601,468.68,144.79,0.31757354897931794,0.0,0.0,0.0,0.5455184775179062,7.922619110074856e-17,-1.4281841382428275e-16,0.24039461863219436,0.07595208904538092,148.84037093562674,76421.4971873679,8.881784197001252e-16,56168.113684296884
48.0,0.0,5.685579741935412,5.685579741935412,5.163295272743548,468.68,127.0,0.0,0.0,0.0,0.522284469191864,0.0,0.0,0.0,0.7365648643644651,0.07595208904538092,0.0,76421.4971873679,0.0,58205.26784996384
49.0,0.0,4.940506873352939,4.940506873352939,4.135922330098146,468.68,127.0,0.36745244162471713,0.0,0.0,0.17203698487951044,0.0,1.0,9.020562075079397e-17,0.9,0.11245208904538091,172.21761034067242,76593.71479770857,0.0,60731.91686034997
50.0,0.0,3.838283133911411,3.838283133911411,3.999298691620138,468.68,84.62,0.161015557708727,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.11245208904538091,75.46477158692618,76669.17956929549,0.0,62384.9641209128
51.0,0.0,2.4786460326379665,2.4786460326379665,3.8276972977706576,468.68,83.27,1.3490512651326916,0.0,0.0,0.0,0.0,0.0,-3.608224830031759e-16,0.9,0.11245208904538094,632.2733469423899,77301.45291623787,0.0,63651.84821120738
52.0,0.0,1.4417434389428487,1.4417434389428487,4.445199324989689,468.68,85.0,3.00345588604684,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.11245208904538094,1407.659704672433,78709.11262091031,0.0,64457.76274367429
53.0,0.0,1.4129789699644613,1.4129789699644613,6.226566438012579,468.68,84.5,4.8135874680481185,0.0,0.0,0.0,0.0,0.0,-3.608224830031759e-16,0.9,0.11245208904538097,2256.032174524792,80965.1447954351,8.881784197001252e-16,64769.81460772896
54.0,0.0,1.627714467834585,1.627714467834585,5.29465909837833,548.5799999999999,164.46,1.4450674729537922,0.0,0.0,0.0,0.76,0.0,1.4618771575899525,0.1,0.0,792.7351143129912,81757.8799097481,-8.881784197001252e-16,64855.16550735775
55.0,0.0,1.9655179203398245,1.9655179203398245,6.457735212257239,532.76,202.03,4.492217291917415,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2393.273684441922,84151.15359419002,0.0,67103.78215695496
56.0,0.008777301386098071,1.208189812432248,1.2169671138183462,6.959915842994951,532.76,212.0,5.742948729176605,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3059.613364956128,87210.76695914615,0.0,67283.65717618153
57.0,0.6949196708048831,1.0424330149795478,1.737352685784431,8.372570076046843,532.76,232.0,6.635217390262412,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3534.9784168362025,90745.74537598235,0.0,66856.54600799581
58.0,1.1225383728460179,1.5482028969962374,2.6707412698422552,8.063293081155303,532.76,239.51,5.392551811313048,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2872.9359029951393,93618.6812789775,0.0,67892.33924500599
59.0,1.6047203205503535,1.2278047394598646,2.832525060010218,8.925244910035124,532.76,212.22,6.092719850024906,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3245.957427299269,96864.63870627678,0.0,68212.50398158572
60.0,1.370990136942725,0.9262082058593669,2.297198342802092,9.89199850971747,532.76,202.03,7.594800166915377,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4046.205736925836,100910.84444320262,0.0,69127.30483317997
61.0,1.2947346361919667,1.0232260471249957,2.3179606833169624,7.74691533893153,532.76,199.89,5.428954655614568,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2892.329882325217,103803.17432552783,0.0,69568.94877859842
62.0,1.0450504461128851,0.9338389961698997,1.9788894422827847,9.408095728592357,532.76,207.16,7.429206286309572,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3957.9839410942877,107761.15826662211,0.0,70417.18293192166
63.0,0.754742875660991,0.5680067866596731,1.322749662320664,8.304718490432002,532.76,265.0,6.981968828111338,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3719.7137128645963,111480.8719794867,0.0,70294.24702330462
64.0,0.3053650844328828,0.8519782514570574,1.1573433358899403,7.12336452694815,532.76,270.0,5.966021191058209,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3178.4574497481713,114659.32942923487,0.0,71012.14793329881
65.0,0.0,0.8404700042192184,0.8404700042192184,8.847136689384415,532.76,300.0,8.006666685165197,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4265.63174318861,118924.96117242349,0.0,71063.34803123042
66.0,0.0,0.9406210860732553,0.9406210860732553,6.236823073044621,548.5799999999999,305.27316,5.296201986971366,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2905.3904860127514,121830.35165843624,0.0,71682.35670702331
67.0,0.0,1.612639814471102,1.612639814471102,6.123737097022439,548.5799999999999,282.07698,4.511097282551337,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2474.6977472620124,124305.04940569824,0.0,71630.15864907151
68.0,0.0,1.979731319207342,1.979731319207342,6.466939884721402,548.5799999999999,232.29791,4.487208565514059,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2461.5928748697024,126766.64228056795,0.0,72127.86176568357
69.0,0.0,1.8451898972867071,1.8451898972867071,6.059041399111239,548.5799999999999,199.08,4.213851501824532,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2311.6346568709014,129078.27693743884,0.0,73653.82375542351
70.0,0.0,1.4186908478923699,1.4186908478923699,7.3473010585372025,468.68,170.0,5.928610210644832,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2778.62103352502,131856.89797096385,-8.881784197001252e-16,75384.24640829292
71.0,0.0,1.2205110212657238,1.2205110212657238,5.689276556576188,468.68,161.01,4.468765535310465,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2094.4210310893086,133951.31900205315,0.0,75587.74509308585
72.0,0.0,0.9602325023061891,0.9602325023061891,4.828376690264245,468.68,150.55,4.710249451115951,0.0,0.0,0.8421052631578948,0.0,0.0,0.0,0.9,0.0,2207.599712749024,136158.91871480216,0.0,76700.7953060492
73.0,0.0,0.46546815872847125,0.46546815872847125,4.187205505269839,468.68,140.6,3.7217373465413677,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1744.3038595770083,137903.22257437918,0.0,76492.99991269632
74.0,0.0,0.403302283709315,0.403302283709315,3.846238138026186,468.68,113.29,3.442935854316871,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1613.6351762012312,139516.8577505804,-4.440892098500626e-16,77457.26912111223
75.0,0.0,0.687340156987325,0.687340156987325,3.644918801636978,468.68,105.80926,2.9575786446496526,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1386.1579591743991,140903.0157097548,0.0,77761.0506211598
76.0,0.0,0.5698423687984536,0.5698423687984536,5.140678077539877,468.68,105.0,4.5708357087414235,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2142.2592799729305,143045.27498972774,0.0,77773.89911695087
77.0,0.0,1.1348961365370451,1.1348961365370451,5.028644064081749,468.68,120.0,3.8937479275447036,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1824.9217786816516,144870.1967684094,0.0,77424.05957251982
78.0,0.0,0.4939082510294052,0.4939082510294052,5.56080562799829,548.5799999999999,156.91,5.0668973769688845,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2779.59856305759,147649.795331467,0.0,77120.26365413208
79.0,0.0,0.5008317418263779,0.5008317418263779,6.234719147912688,532.76,182.64315,5.7338874060863105,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,3054.785854466543,150704.58118593355,0.0,76943.47037118716
80.0,0.24954913455734457,0.5498700455804474,0.7994191801377919,6.02827149400363,532.76,200.0,5.228852313865838,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2785.723358735164,153490.3045446687,0.0,77680.29860946488
81.0,0.5372272613434264,0.5740486835246115,1.1112759448680378,8.982708365294545,532.76,192.8,7.871432420426507,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4193.584336306426,157683.88888097514,0.0,76100.55550233899
82.0,1.0242033965126658,0.4334646116330744,1.4576680081457403,7.663810296084352,532.76,189.88,6.206142287938612,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,3306.384365322175,160990.27324629732,0.0,74854.29403687957
83.0,1.4906730332279086,0.404094952119561,1.8947679853474695,9.685419360492688,532.76,182.42,7.790651375145218,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4150.547426622366,165140.82067291968,0.0,72627.69399185096
84.0,1.3785759420613206,0.7550204589523217,2.1335964010136426,10.351180170506977,532.76,182.46,8.217583769493334,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4377.999929035269,169518.82060195494,0.0,69786.40970598867
85.0,1.330518867262132,0.4834056163913735,1.8139244836535056,9.351552740581266,532.76,179.59261,7.53762825692776,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4015.7468301608333,173534.5674321158,0.0,66221.96047863574
86.0,0.9428653150809068,0.5194352954373387,1.4623006105182454,8.811238466764614,532.76,179.0,7.348937856246368,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,3915.220132293815,177449.7875644096,0.0,62313.54120324906
87.0,0.4205118267042356,0.699724853819317,1.1202366805235526,8.660150342983046,532.76,180.93289,7.539913662459494,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4016.9644028119196,181466.75196722153,0.0,58365.608792454805
88.0,0.10977302781811377,0.49918979691009246,0.6089628247282062,7.579521795349742,532.76,192.27,6.970558970621536,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,3713.634997188329,185180.38696440984,-8.881784197001252e-16,55849.73025362075
89.0,0.0,0.031105297806583193,0.031105297806583193,8.554296609612646,532.76,201.21,8.523191311806062,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4540.8154032777975,189721.20236768766,0.0,54661.55488158365
90.0,0.0,0.5801654229405567,0.5801654229405567,7.044335839049113,548.5799999999999,202.74775,6.464170416108557,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,3546.1146068688317,193267.31697455648,0.0,52235.456217553394
91.0,0.0,0.014320988007925632,0.014320988007925632,6.626049223079703,548.5799999999999,193.55942,6.611728235071777,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,3627.0618751956754,196894.37884975216,0.0,50792.5256347537
92.0,0.0,0.0,0.0,6.79160183216866,548.5799999999999,170.84,6.79160183216866,0.0,0.0,0.0,0.0,1.5044750365310327e-16,0.0,0.9,5.491333883338269e-18,3725.7369330910833,200620.11578284323,0.0,47771.102114046545
93.0,0.0,0.0,0.0,6.619868942995803,548.5799999999999,161.3,5.859868942995802,0.0,0.0,0.0,0.76,0.0,0.0,0.1,5.491333883338269e-18,3214.6069047486367,203834.72268759186,-8.881784197001252e-16,43682.15050686681
94.0,0.0,0.0,0.0,6.714545574089658,468.68,156.8,6.714545574089658,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.491333883338269e-18,3146.973219664341,206981.6959072562,0.0,40555.86810669661
95.0,0.0,0.002469086480718191,0.002469086480718191,7.196212934755634,468.68,145.6,7.193743848274916,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.491333883338269e-18,3371.5638668094875,210353.25977406566,0.0,37117.60746743588
96.0,0.0,0.0014814321353440088,0.0014814321353440088,4.996822196410088,468.68,142.6,4.9953407642747445,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.491333883338269e-18,2341.216309400287,212694.47608346594,0.0,33993.959339289555
97.0,0.0,0.010370370626428904,0.010370370626428904,4.783142299853078,468.68,105.1,4.772771929226649,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.491333883338269e-18,2236.902747789946,214931.3788312559,0.0,31120.443721290674
98.0,0.0,0.024197531461667456,0.024197531461667456,3.8514979508655838,468.68,84.5,3.827300419403916,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.491333883338269e-18,1793.7791605662276,216725.1579918221,0.0,29170.995346810905
99.0,0.0,0.573047575059786,0.573047575059786,3.619145718729668,468.68,75.38,3.046098143669882,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.491333883338269e-18,1427.6452779752003,218152.80326979732,0.0,27543.81788683865
100.0,0.0,0.40164630568466075,0.40164630568466075,5.233119288170768,468.68,79.10927,5.673578245644002,0.0,0.0,0.8421052631578948,0.0,0.0,0.0,0.9,5.491333883338269e-18,2659.092652168431,220811.89592196577,0.0,26416.974324660212
101.0,0.0,0.028619348805182205,0.028619348805182205,4.589975673367808,468.68,94.79055,4.561356324562626,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.491333883338269e-18,2137.8164821960113,222949.71240416178,0.0,24396.08060955643
102.0,0.0,0.03604938360615762,0.03604938360615762,4.241776063468547,548.5799999999999,181.41,4.205726679862389,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.491333883338269e-18,2307.177542038909,225256.88994620068,0.0,22957.60252486631
103.0,0.0,0.03753081574150163,0.03753081574150163,6.802778934449032,532.76,215.98,6.765248118707531,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.491333883338269e-18,3604.253587722624,228861.1435339233,0.0,22128.322005267717
104.0,0.11379013145039082,0.039506124432249996,0.15329625588264081,4.180104757937609,532.76,218.95,4.026808502054968,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.491333883338269e-18,2145.3224975548046,231006.4660314781,0.0,20206.498342734416
105.0,0.4308504471449959,0.0,0.4308504471449959,5.96252383352838,532.76,226.52,5.531673386383384,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.491333883338269e-18,2947.0543133296114,233953.5203448077,0.0,20727.16606466768
106.0,1.0010031465199938,0.03407407491540926,1.0350772214354031,3.723947489532188,532.76,224.44677,2.688870268096785,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.491333883338269e-18,1432.5225240312432,235386.04286883897,0.0,19478.32365798473
107.0,1.4580375196498374,0.01876543256210944,1.4768029522119468,2.9987507944537524,532.76,217.92,1.5219478422418056,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.491333883338269e-18,810.8329324327443,236196.8758012717,0.0,19449.127220434395
108.0,1.6737337673656911,0.00938271628105472,1.6831164836467458,2.019636634595954,532.76,205.0,0.3365201509492084,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.491333883338269e-18,179.28447561970026,236376.1602768914,0.0,20363.71702045504
109.0,1.3730511861489785,0.00888888910836764,1.381940075257346,2.253961296544253,532.76,214.9,0.872021221286907,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.491333883338269e-18,464.5780258528125,236840.73830274423,0.0,23376.21732109456
110.0,0.8423906562578114,0.027654321670477083,0.8700449779282885,2.0546143899712535,532.76,217.92,1.1845694120429648,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.491333883338269e-18,631.0911999600099,237471.82950270423,0.0,26900.311595499617
