hour,P_pv_actual_MW,P_wind_actual_MW,P_renewable_actual_MW,P_load_actual_MW,purchase_price_EUR_MWh,selling_price_EUR_MWh,P_import_MW,P_export_MW,P_curtailment_MW,P_charge_MW,P_discharge_MW,P_electrolyzer_MW,P_fuel_cell_MW,SoC,SoH,hourly_market_cost_EUR,cumulative_market_cost_EUR,power_balance_error_MW,objective_24h
51.0,0.0,2.4786460326379665,2.4786460326379665,3.8276972977706576,468.68,83.27,1.3490512651326916,0.0,0.0,0.0,0.0,0.0,-3.608224830031759e-16,0.9,0.11245208904538108,632.2733469423899,77301.45291623789,0.0,63651.84821120738
52.0,0.0,1.4417434389428487,1.4417434389428487,4.445199324989689,468.68,85.0,3.00345588604684,0.0,0.0,0.0,0.0,-6.338095288059884e-16,-4.811538629200294e-16,0.9,0.11245208904538109,1407.659704672433,78709.11262091032,0.0,64457.76274367429
53.0,0.0,1.4129789699644613,1.4129789699644613,6.226566438012579,468.68,84.5,4.813587468048118,0.0,0.0,0.0,0.0,-2.1126984293532947e-16,-1.0024754047281382e-16,0.9,0.11245208904538109,2256.032174524792,80965.14479543512,0.0,64769.81460772896
54.0,0.0,1.627714467834585,1.627714467834585,5.29465909837833,548.5799999999999,164.46,1.445067472953793,0.0,0.0,0.0,0.76,3.86412542728717e-16,1.461877157589952,0.1,1.6906134611907387e-16,792.7351143129916,81757.87990974811,0.0,64855.16550735775
55.0,0.0,1.9655179203398245,1.9655179203398245,6.457735212257239,532.76,202.03,4.4922172919174095,0.0,0.0,0.0,0.0,-6.126825445124554e-15,-7.093811741636404e-16,0.1,0.0,2393.273684441919,84151.15359419002,0.0,67103.78215695494
56.0,0.008777301386098071,1.208189812432248,1.2169671138183462,6.959915842994951,532.76,212.0,5.742948729176604,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.1,0.0,3059.6133649561275,87210.76695914615,-8.881784197001252e-16,67283.65717618151
57.0,0.6949196708048831,1.0424330149795478,1.737352685784431,8.372570076046843,532.76,232.0,6.635217390262411,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.1,0.0,3534.978416836202,90745.74537598234,0.0,66856.54600799581
58.0,1.1225383728460179,1.5482028969962374,2.6707412698422552,8.063293081155303,532.76,239.51,5.392551811313047,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.1,0.0,2872.935902995139,93618.68127897748,1.7763568394002505e-15,67892.33924500599
59.0,1.6047203205503535,1.2278047394598646,2.832525060010218,8.925244910035124,532.76,212.22,6.092719850024905,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.1,0.0,3245.9574272992686,96864.63870627675,1.7763568394002505e-15,68212.50398158572
60.0,1.370990136942725,0.9262082058593669,2.297198342802092,9.89199850971747,532.76,202.03,7.594800166915377,0.0,0.0,0.0,0.0,6.338095288059884e-16,3.007426214184415e-16,0.1,0.0,4046.205736925836,100910.84444320259,0.0,69127.30483317997
61.0,1.2947346361919667,1.0232260471249957,2.3179606833169624,7.74691533893153,532.76,199.89,5.428954655614567,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.1,0.0,2892.3298823252167,103803.1743255278,-8.881784197001252e-16,69568.94877859842
62.0,1.0450504461128851,0.9338389961698997,1.9788894422827847,9.408095728592357,532.76,207.16,7.429206286309572,0.0,0.0,0.0,0.0,6.338095288059884e-16,3.007426214184415e-16,0.1,0.0,3957.9839410942877,107761.15826662208,0.0,70417.18293192166
63.0,0.754742875660991,0.5680067866596731,1.322749662320664,8.304718490432002,532.76,265.0,6.981968828111338,0.0,0.0,0.0,0.0,6.338095288059884e-16,3.007426214184415e-16,0.1,0.0,3719.7137128645963,111480.87197948668,0.0,70294.24702330462
64.0,0.3053650844328828,0.8519782514570574,1.1573433358899403,7.12336452694815,532.76,270.0,5.966021191058208,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.1,0.0,3178.457449748171,114659.32942923484,-1.7763568394002505e-15,71012.14793329881
65.0,0.0,0.8404700042192184,0.8404700042192184,8.847136689384415,532.76,300.0,8.006666685165197,0.0,0.0,0.0,0.0,6.338095288059884e-16,3.007426214184415e-16,0.1,0.0,4265.63174318861,118924.96117242346,0.0,71063.34803123042
66.0,0.0,0.9406210860732553,0.9406210860732553,6.236823073044621,548.5799999999999,305.27316,5.296201986971366,0.0,0.0,0.0,0.0,6.338095288059884e-16,3.007426214184415e-16,0.1,0.0,2905.3904860127514,121830.35165843621,-8.881784197001252e-16,71682.35670702331
67.0,0.0,1.612639814471102,1.612639814471102,6.123737097022439,548.5799999999999,282.07698,4.5110972825513365,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.1,0.0,2474.697747262012,124305.04940569821,-8.881784197001252e-16,71630.15864907151
68.0,0.0,1.979731319207342,1.979731319207342,6.466939884721402,548.5799999999999,232.29791,4.4872085655140586,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.1,0.0,2461.592874869702,126766.64228056792,-1.7763568394002505e-15,72127.86176568357
69.0,0.0,1.8451898972867071,1.8451898972867071,6.059041399111239,548.5799999999999,199.08,4.213851501824531,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.1,0.0,2311.634656870901,129078.27693743882,0.0,73653.82375542351
70.0,0.0,1.4186908478923699,1.4186908478923699,7.3473010585372025,468.68,170.0,5.928610210644831,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.1,0.0,2778.6210335250194,131856.89797096382,-8.881784197001252e-16,75384.24640829292
71.0,0.0,1.2205110212657238,1.2205110212657238,5.689276556576188,468.68,161.01,4.468765535310464,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-5.012377023640691e-16,0.1,0.0,2094.421031089308,133951.31900205312,-8.881784197001252e-16,75587.74509308585
72.0,0.0,0.9602325023061891,0.9602325023061891,4.828376690264245,468.68,150.55,3.8681441879580567,0.0,0.0,0.0,0.0,6.338095288059884e-16,3.007426214184415e-16,0.1,-0.0,1812.921818012182,135764.2408200653,0.0,76700.7953060492
73.0,0.0,0.46546815872847125,0.46546815872847125,4.187205505269839,468.68,140.6,4.563842609699263,0.0,0.0,0.8421052631578948,0.0,6.338095288059884e-16,3.007426214184415e-16,0.9,-0.0,2138.9817543138506,137903.22257437915,0.0,76887.67780743317
74.0,0.0,0.403302283709315,0.403302283709315,3.846238138026186,468.68,113.29,3.442935854316871,0.0,0.0,0.0,0.0,-2.1126984293532947e-16,-1.0024754047281382e-16,0.9,-0.0,1613.6351762012312,139516.85775058038,-4.440892098500626e-16,77457.26912111223
75.0,0.0,0.687340156987325,0.687340156987325,3.644918801636978,468.68,105.80926,2.957578644649653,0.0,0.0,0.0,0.0,6.338095288059884e-16,3.007426214184415e-16,0.9,-0.0,1386.1579591743994,140903.01570975478,0.0,77761.0506211598
76.0,0.0,0.5698423687984536,0.5698423687984536,5.140678077539877,468.68,105.0,4.5708357087414235,0.0,0.0,0.0,0.0,-2.1126984293532947e-16,-1.0024754047281382e-16,0.9,0.0,2142.2592799729305,143045.2749897277,0.0,77773.89911695087
77.0,0.0,1.1348961365370451,1.1348961365370451,5.028644064081749,468.68,120.0,3.8937479275447036,0.0,0.0,0.0,0.0,-2.1126984293532947e-16,-1.0024754047281382e-16,0.9,0.0,1824.9217786816516,144870.19676840937,0.0,77424.05957251982
